Date,SPY
2019-09-23,271.9317626953125
2019-09-24,269.7979736328125
2019-09-25,271.393798828125
2019-09-26,270.8283386230469
2019-09-27,269.3694763183594
2019-09-30,270.61865234375
2019-10-01,267.3996887207031
2019-10-02,262.67620849609375
2019-10-03,264.8282775878906
2019-10-04,268.4119567871094
2019-10-07,267.2537841796875
2019-10-08,263.1048278808594
2019-10-09,265.6033020019531
2019-10-10,267.3996887207031
2019-10-11,270.17193603515625
2019-10-14,269.87091064453125
2019-10-15,272.542724609375
2019-10-16,272.1050720214844
2019-10-17,272.90753173828125
2019-10-18,271.712890625
2019-10-21,273.55499267578125
2019-10-22,272.6612854003906
2019-10-23,273.45465087890625
2019-10-24,273.9013977050781
2019-10-25,275.0230407714844
2019-10-28,276.5732116699219
2019-10-29,276.49114990234375
2019-10-30,277.3392639160156
2019-10-31,276.6005554199219
2019-11-01,279.1629333496094
2019-11-04,280.28460693359375
2019-11-05,279.97454833984375
2019-11-06,280.038330078125
2019-11-07,281.0232238769531
2019-11-08,281.7162170410156
2019-11-11,281.1782531738281
2019-11-12,281.7709655761719
2019-11-13,281.86212158203125
2019-11-14,282.2724609375
2019-11-15,284.3150939941406
2019-11-18,284.52484130859375
2019-11-19,284.4427795410156
2019-11-20,283.3850402832031
2019-11-21,282.9290771484375
2019-11-22,283.55816650390625
2019-11-25,285.755859375
2019-11-26,286.4033508300781
2019-11-27,287.67987060546875
2019-11-29,286.6130676269531
2019-12-02,284.1782531738281
2019-12-03,282.2724609375
2019-12-04,284.0142517089844
2019-12-05,284.52484130859375
2019-12-06,287.1236877441406
2019-12-09,286.2209777832031
2019-12-10,285.90179443359375
2019-12-11,286.71337890625
2019-12-12,289.18463134765625
2019-12-13,289.3578186035156
2019-12-16,291.345703125
2019-12-17,291.4095153808594
2019-12-18,291.4277648925781
2019-12-19,292.62237548828125
2019-12-20,293.90521240234375
2019-12-23,294.3542175292969
2019-12-24,294.3634948730469
2019-12-26,295.9303283691406
2019-12-27,295.85711669921875
2019-12-30,294.2259826660156
2019-12-31,294.9407653808594
2020-01-02,297.6989440917969
2020-01-03,295.4447326660156
2020-01-06,296.5719299316406
2020-01-07,295.73797607421875
2020-01-08,297.3141174316406
2020-01-09,299.33013916015625
2020-01-10,298.46881103515625
2020-01-13,300.52142333984375
2020-01-14,300.06329345703125
2020-01-15,300.7413330078125
2020-01-16,303.24298095703125
2020-01-17,304.1868591308594
2020-01-21,303.5912170410156
2020-01-22,303.6278076171875
2020-01-23,303.97613525390625
2020-01-24,301.27276611328125
2020-01-27,296.4435729980469
2020-01-28,299.550048828125
2020-01-29,299.3026123046875
2020-01-30,300.2739562988281
2020-01-31,294.82159423828125
2020-02-03,297.0117492675781
2020-02-04,301.5385437011719
2020-02-05,305.0207824707031
2020-02-06,306.0470886230469
2020-02-07,304.4159240722656
2020-02-10,306.68853759765625
2020-02-11,307.219970703125
2020-02-12,309.1993103027344
2020-02-13,308.86944580078125
2020-02-14,309.3643493652344
2020-02-18,308.5670471191406
2020-02-19,310.0423583984375
2020-02-20,308.7687072753906
2020-02-21,305.58892822265625
2020-02-24,295.4539794921875
2020-02-25,286.5009460449219
2020-02-26,285.4471435546875
2020-02-27,272.6273193359375
2020-02-28,271.4818115234375
2020-03-02,283.2388000488281
2020-03-03,275.1289367675781
2020-03-04,286.6934814453125
2020-03-05,277.1633605957031
2020-03-06,272.5814514160156
2020-03-09,251.29437255859375
2020-03-10,264.29754638671875
2020-03-11,251.4134979248047
2020-03-12,227.35888671875
2020-03-13,246.79501342773438
2020-03-16,219.78977966308594
2020-03-17,231.65667724609375
2020-03-18,219.92724609375
2020-03-19,220.39459228515625
2020-03-20,210.89688110351562
2020-03-23,205.5045623779297
2020-03-24,224.12396240234375
2020-03-25,227.47914123535156
2020-03-26,240.7616424560547
2020-03-27,233.59034729003906
2020-03-30,241.17637634277344
2020-03-31,237.58154296875
2020-04-01,226.8892364501953
2020-04-02,232.12481689453125
2020-04-03,228.7696075439453
2020-04-06,244.1352081298828
2020-04-07,244.38406372070312
2020-04-08,252.58763122558594
2020-04-09,256.431396484375
2020-04-13,254.09011840820312
2020-04-14,261.5839538574219
2020-04-15,256.0257873535156
2020-04-16,257.2609558105469
2020-04-17,264.21099853515625
2020-04-20,259.5561218261719
2020-04-21,251.67515563964844
2020-04-22,257.2609558105469
2020-04-23,257.2424621582031
2020-04-24,260.8280944824219
2020-04-27,264.5888977050781
2020-04-28,263.3721923828125
2020-04-29,270.2668762207031
2020-04-30,267.7505187988281
2020-05-01,260.6622619628906
2020-05-04,261.3812255859375
2020-05-05,263.7962341308594
2020-05-06,262.0079650878906
2020-05-07,265.16949462890625
2020-05-08,269.5571594238281
2020-05-11,269.61248779296875
2020-05-12,264.2386474609375
2020-05-13,259.5653381347656
2020-05-14,262.6716003417969
2020-05-15,263.8791198730469
2020-05-18,271.9169006347656
2020-05-19,269.1239013671875
2020-05-20,273.69580078125
2020-05-21,271.80615234375
2020-05-22,272.3224182128906
2020-05-26,275.67755126953125
2020-05-27,279.779296875
2020-05-28,279.26318359375
2020-05-29,280.50750732421875
2020-06-01,281.64129638671875
2020-06-02,283.9732971191406
2020-06-03,287.7525329589844
2020-06-04,286.9967346191406
2020-06-05,294.35223388671875
2020-06-08,297.9102478027344
2020-06-09,295.6888122558594
2020-06-10,294.0389099121094
2020-06-11,277.08782958984375
2020-06-12,280.40618896484375
2020-06-15,283.0238952636719
2020-06-16,288.47149658203125
2020-06-17,287.2731628417969
2020-06-18,287.3837585449219
2020-06-19,285.741455078125
2020-06-22,287.574462890625
2020-06-23,288.8984069824219
2020-06-24,281.5289611816406
2020-06-25,284.54718017578125
2020-06-26,277.78875732421875
2020-06-29,281.8715515136719
2020-06-30,285.482177734375
2020-07-01,287.4819641113281
2020-07-02,289.0650939941406
2020-07-06,293.52740478515625
2020-07-07,290.5000915527344
2020-07-08,292.72198486328125
2020-07-09,291.0555114746094
2020-07-10,294.0274658203125
2020-07-13,291.4814758300781
2020-07-14,295.25872802734375
2020-07-15,297.97137451171875
2020-07-16,296.99005126953125
2020-07-17,297.8509826660156
2020-07-20,300.2580871582031
2020-07-21,300.8968811035156
2020-07-22,302.609619140625
2020-07-23,298.99896240234375
2020-07-24,297.0733337402344
2020-07-27,299.2396545410156
2020-07-28,297.3418273925781
2020-07-29,300.9987487792969
2020-07-30,299.9247741699219
2020-07-31,302.2948303222656
2020-08-03,304.3963928222656
2020-08-04,305.57220458984375
2020-08-05,307.47015380859375
2020-08-06,309.52545166015625
2020-08-07,309.74761962890625
2020-08-10,310.67340087890625
2020-08-11,308.1089782714844
2020-08-12,312.4046630859375
2020-08-13,311.8399353027344
2020-08-14,311.8492431640625
2020-08-17,312.83978271484375
2020-08-18,313.51568603515625
2020-08-19,312.2102966308594
2020-08-20,313.1824035644531
2020-08-21,314.2933654785156
2020-08-24,317.4782409667969
2020-08-25,318.58917236328125
2020-08-26,321.7831726074219
2020-08-27,322.48681640625
2020-08-28,324.5697937011719
2020-08-31,323.39404296875
2020-09-01,326.43994140625
2020-09-02,331.1615905761719
2020-09-03,319.76495361328125
2020-09-04,317.1540222167969
2020-09-08,308.4886169433594
2020-09-09,314.58038330078125
2020-09-10,309.11810302734375
2020-09-11,309.2754821777344
2020-09-14,313.3490295410156
2020-09-15,314.9321594238281
2020-09-16,313.6822814941406
2020-09-17,310.92340087890625
2020-09-18,307.3438415527344
2020-09-21,303.9232177734375
2020-09-22,307.01849365234375
2020-09-23,299.8985290527344
2020-09-24,300.6978454589844
2020-09-25,305.5591735839844
2020-09-28,310.6343994140625
2020-09-29,308.94256591796875
2020-09-30,311.2850036621094
2020-10-01,313.2834777832031
2020-10-02,310.30908203125
2020-10-05,315.81170654296875
2020-10-06,311.3221435546875
2020-10-07,316.74127197265625
2020-10-08,319.5483093261719
2020-10-09,322.40203857421875
2020-10-12,327.5886535644531
2020-10-13,325.4507141113281
2020-10-14,323.40582275390625
2020-10-15,323.0061340332031
2020-10-16,322.8109130859375
2020-10-19,317.903076171875
2020-10-20,319.1766357421875
2020-10-21,318.5723571777344
2020-10-22,320.3198547363281
2020-10-23,321.40740966796875
2020-10-26,315.4678039550781
2020-10-27,314.38031005859375
2020-10-28,303.6351013183594
2020-10-29,306.72113037109375
2020-10-30,303.5235290527344
2020-11-02,306.9256286621094
2020-11-03,312.3446044921875
2020-11-04,319.3252868652344
2020-11-05,325.5530700683594
2020-11-06,325.4786376953125
2020-11-09,329.5685729980469
2020-11-10,329.0851135253906
2020-11-11,331.52978515625
2020-11-12,328.3136901855469
2020-11-13,332.8590087890625
2020-11-16,337.013916015625
2020-11-17,335.20135498046875
2020-11-18,331.16729736328125
2020-11-19,332.5615234375
2020-11-20,330.2842102050781
2020-11-23,332.2641296386719
2020-11-24,337.6181335449219
2020-11-25,337.0976257324219
2020-11-27,338.0364074707031
2020-11-30,336.53985595703125
2020-12-01,340.2207336425781
2020-12-02,340.93646240234375
2020-12-03,340.84356689453125
2020-12-04,343.78076171875
2020-12-07,343.0743408203125
2020-12-08,344.0782775878906
2020-12-09,340.9922180175781
2020-12-10,340.8807373046875
2020-12-11,340.4810485839844
2020-12-14,338.95660400390625
2020-12-15,343.5390625
2020-12-16,344.0782775878906
2020-12-17,346.00238037109375
2020-12-18,344.6207580566406
2020-12-21,343.3885498046875
2020-12-22,342.809814453125
2020-12-23,343.11785888671875
2020-12-24,344.4527587890625
2020-12-28,347.4119567871094
2020-12-29,346.7491149902344
2020-12-30,347.2438659667969
2020-12-31,349.0082092285156
2021-01-04,344.2566833496094
2021-01-05,346.62774658203125
2021-01-06,348.70001220703125
2021-01-07,353.8808898925781
2021-01-08,355.89715576171875
2021-01-11,353.4981689453125
2021-01-12,353.57281494140625
2021-01-13,354.52496337890625
2021-01-14,353.2834777832031
2021-01-15,350.7071533203125
2021-01-19,353.46075439453125
2021-01-20,358.3522644042969
2021-01-21,358.678955078125
2021-01-22,357.4093933105469
2021-01-25,358.8189697265625
2021-01-26,358.2588806152344
2021-01-27,349.5029296875
2021-01-28,352.5087585449219
2021-01-29,345.4516296386719
2021-02-01,351.2018127441406
2021-02-02,356.1679382324219
2021-02-03,356.4479064941406
2021-02-04,360.4991760253906
2021-02-05,361.9180603027344
2021-02-08,364.5318298339844
2021-02-09,364.28912353515625
2021-02-10,364.1304626464844
2021-02-11,364.7184753417969
2021-02-12,366.52020263671875
2021-02-16,366.2027282714844
2021-02-17,366.2867736816406
2021-02-18,364.7278137207031
2021-02-19,364.0838623046875
2021-02-22,361.28326416015625
2021-02-23,361.7220458984375
2021-02-24,365.70794677734375
2021-02-25,356.8960266113281
2021-02-26,355.0570373535156
2021-03-01,363.6636657714844
2021-03-02,360.8258972167969
2021-03-03,356.04656982421875
2021-03-04,351.64056396484375
2021-03-05,358.10955810546875
2021-03-08,356.3266296386719
2021-03-09,361.4140625
2021-03-10,363.6636657714844
2021-03-11,367.3509216308594
2021-03-12,367.8455810546875
2021-03-15,370.03936767578125
2021-03-16,369.5726013183594
2021-03-17,370.83282470703125
2021-03-18,365.4372863769531
2021-03-19,364.7611083984375
2021-03-22,367.6737060546875
2021-03-23,364.7799072265625
2021-03-24,362.925537109375
2021-03-25,364.9671936035156
2021-03-26,370.8486022949219
2021-03-29,370.66131591796875
2021-03-30,369.6779479980469
2021-03-31,371.1763610839844
2021-04-01,375.1846923828125
2021-04-05,380.56976318359375
2021-04-06,380.3450622558594
2021-04-07,380.7851867675781
2021-04-08,382.5927429199219
2021-04-09,385.3742370605469
2021-04-12,385.5147705078125
2021-04-13,386.6572570800781
2021-04-14,385.33673095703125
2021-04-15,389.4761962890625
2021-04-16,390.778076171875
2021-04-19,388.85809326171875
2021-04-20,386.0111389160156
2021-04-21,389.6635437011719
2021-04-22,386.104736328125
2021-04-23,390.2910461425781
2021-04-26,391.10577392578125
2021-04-27,391.02154541015625
2021-04-28,390.9092102050781
2021-04-29,393.4002685546875
2021-04-30,390.8154602050781
2021-05-03,391.6584167480469
2021-05-04,389.24212646484375
2021-05-05,389.3638610839844
2021-05-06,392.47320556640625
2021-05-07,395.32952880859375
2021-05-10,391.4149169921875
2021-05-11,387.92156982421875
2021-05-12,379.68011474609375
2021-05-13,384.2410583496094
2021-05-14,390.14117431640625
2021-05-17,389.14849853515625
2021-05-18,385.7956848144531
2021-05-19,384.7842102050781
2021-05-20,388.92376708984375
2021-05-21,388.6053161621094
2021-05-24,392.5668029785156
2021-05-25,391.69586181640625
2021-05-26,392.47320556640625
2021-05-27,392.6792297363281
2021-05-28,393.3815612792969
2021-06-01,393.0350341796875
2021-06-02,393.6531982421875
2021-06-03,392.1922302246094
2021-06-04,395.77911376953125
2021-06-07,395.3951416015625
2021-06-08,395.4793701171875
2021-06-09,394.88946533203125
2021-06-10,396.7249450683594
2021-06-11,397.3806457519531
2021-06-14,398.2702941894531
2021-06-15,397.5397644042969
2021-06-16,395.3201904296875
2021-06-17,395.1890869140625
2021-06-18,389.8578186035156
2021-06-21,395.4390563964844
2021-06-22,397.5531921386719
2021-06-23,397.0740051269531
2021-06-24,399.4229431152344
2021-06-25,400.84173583984375
2021-06-28,401.64984130859375
2021-06-29,401.8659362792969
2021-06-30,402.2041931152344
2021-07-01,404.43096923828125
2021-07-02,407.5222473144531
2021-07-06,406.780029296875
2021-07-07,408.2175598144531
2021-07-08,404.8914489746094
2021-07-09,409.21356201171875
2021-07-12,410.6793212890625
2021-07-13,409.279296875
2021-07-14,409.8900451660156
2021-07-15,408.4901123046875
2021-07-16,405.2860412597656
2021-07-19,399.30084228515625
2021-07-20,405.0229187011719
2021-07-21,408.3021545410156
2021-07-22,409.1571350097656
2021-07-23,413.3665771484375
2021-07-26,414.3813171386719
2021-07-27,412.4927673339844
2021-07-28,412.3236389160156
2021-07-29,414.03369140625
2021-07-30,412.0229797363281
2021-08-02,411.15850830078125
2021-08-03,414.50347900390625
2021-08-04,412.4645690917969
2021-08-05,415.0766906738281
2021-08-06,415.7624816894531
2021-08-09,415.42425537109375
2021-08-10,415.9411315917969
2021-08-11,416.9746398925781
2021-08-12,418.22430419921875
2021-08-13,418.9853820800781
2021-08-16,419.9719543457031
2021-08-17,417.21893310546875
2021-08-18,412.6524963378906
2021-08-19,413.2914123535156
2021-08-20,416.5799865722656
2021-08-23,420.2445068359375
2021-08-24,420.9115905761719
2021-08-25,421.7947692871094
2021-08-26,419.30487060546875
2021-08-27,423.0538024902344
2021-08-30,424.9142150878906
2021-08-31,424.28466796875
2021-09-01,424.5102233886719
2021-09-02,425.81634521484375
2021-09-03,425.7129211425781
2021-09-07,424.19073486328125
2021-09-08,423.6740417480469
2021-09-09,421.8605651855469
2021-09-10,418.5343933105469
2021-09-13,419.6054382324219
2021-09-14,417.3410949707031
2021-09-15,420.8270568847656
2021-09-16,420.159912109375
2021-09-17,416.0670471191406
2021-09-20,409.1294860839844
2021-09-21,408.7430725097656
2021-09-22,412.7302551269531
2021-09-23,417.74493408203125
2021-09-24,418.43304443359375
2021-09-27,417.2358703613281
2021-09-28,408.8278503417969
2021-09-29,409.51593017578125
2021-09-30,404.5107116699219
2021-10-01,409.3179626464844
2021-10-04,404.0394287109375
2021-10-05,408.2435302734375
2021-10-06,409.9402160644531
2021-10-07,413.48431396484375
2021-10-08,412.7302551269531
2021-10-11,409.74212646484375
2021-10-12,408.7336120605469
2021-10-13,410.2040710449219
2021-10-14,417.1039123535156
2021-10-15,420.28057861328125
2021-10-18,421.5248107910156
2021-10-19,424.77679443359375
2021-10-20,426.4451599121094
2021-10-21,427.5574645996094
2021-10-22,427.1144714355469
2021-10-25,429.4049377441406
2021-10-26,429.7914733886719
2021-10-27,427.8874206542969
2021-10-28,432.0160217285156
2021-10-29,432.89263916015625
2021-11-01,433.6373291015625
2021-11-02,435.3905334472656
2021-11-03,438.0486755371094
2021-11-04,440.113037109375
2021-11-05,441.6400146484375
2021-11-08,442.0170593261719
2021-11-09,440.5560607910156
2021-11-10,437.0118408203125
2021-11-11,437.1531677246094
2021-11-12,440.4522705078125
2021-11-15,440.6031188964844
2021-11-16,442.34698486328125
2021-11-17,441.27239990234375
2021-11-18,442.77117919921875
2021-11-19,441.9794006347656
2021-11-22,440.7350769042969
2021-11-23,441.31951904296875
2021-11-24,442.497802734375
2021-11-26,432.6286926269531
2021-11-29,437.9355773925781
2021-11-30,429.4143371582031
2021-12-01,424.6447448730469
2021-12-02,431.1487731933594
2021-12-03,427.3972473144531
2021-12-06,432.458984375
2021-12-07,441.40435791015625
2021-12-08,442.57318115234375
2021-12-09,439.58514404296875
2021-12-10,443.7231750488281
2021-12-13,439.7925109863281
2021-12-14,436.7666320800781
2021-12-15,443.5912780761719
2021-12-16,439.6794128417969
2021-12-17,434.9998779296875
2021-12-20,430.3744201660156
2021-12-21,438.0174865722656
2021-12-22,442.3970947265625
2021-12-23,445.1496887207031
2021-12-27,451.449462890625
2021-12-28,451.08056640625
2021-12-29,451.65765380859375
2021-12-30,450.4090576171875
2021-12-31,449.2738342285156
2022-01-03,451.8751220703125
2022-01-04,451.72381591796875
2022-01-05,443.0497131347656
2022-01-06,442.6335144042969
2022-01-07,440.8835754394531
2022-01-10,440.3349609375
2022-01-11,444.3456726074219
2022-01-12,445.54693603515625
2022-01-13,439.4079284667969
2022-01-14,439.58770751953125
2022-01-18,431.8027038574219
2022-01-19,427.3191223144531
2022-01-20,422.5895080566406
2022-01-21,414.2938232421875
2022-01-24,416.05322265625
2022-01-25,410.97357177734375
2022-01-26,409.9424743652344
2022-01-27,407.9182434082031
2022-01-28,418.04913330078125
2022-01-31,425.57861328125
2022-02-01,428.4542236328125
2022-02-02,432.61627197265625
2022-02-03,422.4476013183594
2022-02-04,424.4339599609375
2022-02-07,423.0719909667969
2022-02-08,426.5528869628906
2022-02-09,432.7959899902344
2022-02-10,425.02056884765625
2022-02-11,416.6396484375
2022-02-14,415.2774963378906
2022-02-15,421.9746398925781
2022-02-16,422.4476013183594
2022-02-17,413.4234924316406
2022-02-18,410.74658203125
2022-02-22,406.3386535644531
2022-02-23,399.13067626953125
2022-02-24,405.13720703125
2022-02-25,414.0762023925781
2022-02-28,413.0168151855469
2022-03-01,406.7264099121094
2022-03-02,414.2086486816406
2022-03-03,412.1464538574219
2022-03-04,408.79803466796875
2022-03-07,396.74688720703125
2022-03-08,393.73895263671875
2022-03-09,404.29547119140625
2022-03-10,402.4697570800781
2022-03-11,397.3523864746094
2022-03-14,394.44842529296875
2022-03-15,403.12249755859375
2022-03-16,412.06146240234375
2022-03-17,417.2166748046875
2022-03-18,421.7862854003906
2022-03-21,421.6629638671875
2022-03-22,426.5970458984375
2022-03-23,421.10321044921875
2022-03-24,427.4510192871094
2022-03-25,429.5384826660156
2022-03-28,432.5938720703125
2022-03-29,437.9454040527344
2022-03-30,435.2412109375
2022-03-31,428.542236328125
2022-04-01,429.7568359375
2022-04-04,433.4383239746094
2022-04-05,427.9634094238281
2022-04-06,423.68408203125
2022-04-07,425.81903076171875
2022-04-08,424.6803894042969
2022-04-11,417.42169189453125
2022-04-12,415.8749694824219
2022-04-13,420.6382141113281
2022-04-14,415.40057373046875
2022-04-18,415.57135009765625
2022-04-19,422.27978515625
2022-04-20,421.9666442871094
2022-04-21,415.65673828125
2022-04-22,404.25146484375
2022-04-25,406.5951232910156
2022-04-26,394.8197937011719
2022-04-27,395.9299621582031
2022-04-28,405.9308776855469
2022-04-29,390.9294738769531
2022-05-02,393.2826843261719
2022-05-03,395.08551025390625
2022-05-04,407.1170349121094
2022-05-05,392.6468505859375
2022-05-06,390.30328369140625
2022-05-09,377.8067626953125
2022-05-10,378.6796875
2022-05-11,372.6639709472656
2022-05-12,372.2749938964844
2022-05-13,381.1752624511719
2022-05-16,379.6285705566406
2022-05-17,387.4376220703125
2022-05-18,371.8194580078125
2022-05-19,369.5422058105469
2022-05-20,369.7035827636719
2022-05-23,376.6207275390625
2022-05-24,373.74566650390625
2022-05-25,377.0476989746094
2022-05-26,384.58160400390625
2022-05-27,394.02276611328125
2022-05-31,391.81195068359375
2022-06-01,388.64276123046875
2022-06-02,396.0438232421875
2022-06-03,389.54412841796875
2022-06-06,390.7302551269531
2022-06-07,394.478271484375
2022-06-08,390.1894226074219
2022-06-09,380.90960693359375
2022-06-10,369.86480712890625
2022-06-13,355.8217468261719
2022-06-14,354.74951171875
2022-06-15,359.80694580078125
2022-06-16,347.8987731933594
2022-06-17,348.6488037109375
2022-06-21,357.4255065917969
2022-06-22,356.7774658203125
2022-06-23,360.2748718261719
2022-06-24,371.7293395996094
2022-06-27,370.3094787597656
2022-06-28,362.742919921875
2022-06-29,362.44757080078125
2022-06-30,359.5029602050781
2022-07-01,363.3052673339844
2022-07-05,363.99139404296875
2022-07-06,365.220703125
2022-07-07,370.6906433105469
2022-07-08,370.3857116699219
2022-07-11,366.1545715332031
2022-07-12,362.9145202636719
2022-07-13,361.0086669921875
2022-07-14,360.13189697265625
2022-07-15,367.01226806640625
2022-07-18,363.98187255859375
2022-07-19,373.8163757324219
2022-07-20,376.19873046875
2022-07-21,380.02960205078125
2022-07-22,376.5036926269531
2022-07-25,376.9611511230469
2022-07-26,372.5012512207031
2022-07-27,382.1738586425781
2022-07-28,386.9671630859375
2022-07-29,392.6086730957031
2022-08-01,391.446044921875
2022-08-02,388.8635559082031
2022-08-03,394.9529724121094
2022-08-04,394.68609619140625
2022-08-05,394.01898193359375
2022-08-08,393.5615539550781
2022-08-09,391.9988098144531
2022-08-10,400.2322998046875
2022-08-11,400.2322998046875
2022-08-12,407.0078430175781
2022-08-15,408.6850891113281
2022-08-16,409.4855651855469
2022-08-17,406.57904052734375
2022-08-18,407.7607116699219
2022-08-19,402.2811584472656
2022-08-22,393.9046936035156
2022-08-23,392.9517822265625
2022-08-24,394.2096862792969
2022-08-25,399.7749328613281
2022-08-26,386.2428894042969
2022-08-29,383.6890563964844
2022-08-30,379.4769287109375
2022-08-31,376.5894470214844
2022-09-01,377.7711181640625
2022-09-02,373.7877502441406
2022-09-06,372.3774108886719
2022-09-07,379.0671691894531
2022-09-08,381.5448303222656
2022-09-09,387.4722595214844
2022-09-12,391.6366271972656
2022-09-13,374.60736083984375
2022-09-14,376.0367736816406
2022-09-15,371.76751708984375
2022-09-16,368.9313049316406
2022-09-19,371.7923889160156
2022-09-20,367.52471923828125
2022-09-21,361.1136779785156
2022-09-22,358.0804443359375
2022-09-23,352.0808410644531
2022-09-26,348.59783935546875
2022-09-27,347.7078857421875
2022-09-28,354.549560546875
2022-09-29,347.1434020996094
2022-09-30,341.77532958984375
2022-10-03,350.7986145019531
2022-10-04,361.66864013671875
2022-10-05,360.8265686035156
2022-10-06,357.1044006347656
2022-10-07,347.1434020996094
2022-10-10,344.4928283691406
2022-10-11,342.3111572265625
2022-10-12,341.1820983886719
2022-10-13,350.18621826171875
2022-10-14,342.2059020996094
2022-10-17,350.9996032714844
2022-10-18,355.1236572265625
2022-10-19,352.6070861816406
2022-10-20,349.6504211425781
2022-10-21,358.14739990234375
2022-10-24,362.5298156738281
2022-10-25,368.3189697265625
2022-10-26,365.5439147949219
2022-10-27,363.5920715332031
2022-10-28,372.2420654296875
2022-10-31,369.5532531738281
2022-11-01,367.9361572265625
2022-11-02,358.7024230957031
2022-11-03,355.0089111328125
2022-11-04,360.1184997558594
2022-11-07,363.56329345703125
2022-11-08,365.5248718261719
2022-11-09,357.9942932128906
2022-11-10,377.6675720214844
2022-11-11,381.3229064941406
2022-11-14,378.07904052734375
2022-11-15,381.3037414550781
2022-11-16,378.394775390625
2022-11-17,377.2369689941406
2022-11-18,378.94976806640625
2022-11-21,377.5718994140625
2022-11-22,382.65289306640625
2022-11-23,385.06414794921875
2022-11-25,384.9780578613281
2022-11-28,378.8349304199219
2022-11-29,378.18426513671875
2022-11-30,390.0972900390625
2022-12-01,389.8102722167969
2022-12-02,389.36053466796875
2022-12-05,382.3562927246094
2022-12-06,376.8446350097656
2022-12-07,376.2034912109375
2022-12-08,379.1507263183594
2022-12-09,376.318359375
2022-12-12,381.74383544921875
2022-12-13,384.6336364746094
2022-12-14,382.17449951171875
2022-12-15,372.8257751464844
2022-12-16,368.42413330078125
2022-12-19,365.300048828125
2022-12-20,365.7998962402344
2022-12-21,371.26953125
2022-12-22,365.9729309082031
2022-12-23,368.0780944824219
2022-12-27,366.6266174316406
2022-12-28,362.07025146484375
2022-12-29,368.58758544921875
2022-12-30,367.61669921875
2023-01-03,366.0690612792969
2023-01-04,368.8952331542969
2023-01-05,364.6848449707031
2023-01-06,373.0478820800781
2023-01-09,372.8363342285156
2023-01-10,375.4510192871094
2023-01-11,380.1996765136719
2023-01-12,381.5838623046875
2023-01-13,383.06427001953125
2023-01-17,382.36248779296875
2023-01-18,376.3257141113281
2023-01-19,373.586181640625
2023-01-20,380.5456848144531
2023-01-23,385.1116943359375
2023-01-24,384.69842529296875
2023-01-25,384.84259033203125
2023-01-26,389.0721130371094
2023-01-27,389.96612548828125
2023-01-30,385.0732727050781
2023-01-31,390.7351379394531
2023-02-01,394.8878173828125
2023-02-02,400.6361389160156
2023-02-03,396.3777770996094
2023-02-06,393.95538330078125
2023-02-07,399.1077575683594
2023-02-08,394.7436218261719
2023-02-09,391.3215026855469
2023-02-10,392.2347717285156
2023-02-13,396.8391418457031
2023-02-14,396.6565246582031
2023-02-15,397.94464111328125
2023-02-16,392.4654235839844
2023-02-17,391.4849548339844
2023-02-21,383.6313781738281
2023-02-22,383.1026916503906
2023-02-23,385.1405944824219
2023-02-24,381.0263671875
2023-02-27,382.3240966796875
2023-02-28,380.9110107421875
2023-03-01,379.44989013671875
2023-03-02,382.4009704589844
2023-03-03,388.5339050292969
2023-03-06,388.8030090332031
2023-03-07,382.8431091308594
2023-03-08,383.4679870605469
2023-03-09,376.3930358886719
2023-03-10,370.9619140625
2023-03-13,370.4331970214844
2023-03-14,376.5564880371094
2023-03-15,374.2013854980469
2023-03-16,380.76678466796875
2023-03-17,376.31463623046875
2023-03-20,379.93316650390625
2023-03-21,384.92181396484375
2023-03-22,378.3603210449219
2023-03-23,379.3830871582031
2023-03-24,381.8726501464844
2023-03-27,382.586669921875
2023-03-28,381.7278747558594
2023-03-29,387.27630615234375
2023-03-30,389.54388427734375
2023-03-31,395.0343933105469
2023-04-03,396.53961181640625
2023-04-04,394.3395690917969
2023-04-05,393.3071594238281
2023-04-06,394.84136962890625
2023-04-10,395.24664306640625
2023-04-11,395.352783203125
2023-04-12,393.7413330078125
2023-04-13,398.9712829589844
2023-04-14,397.99664306640625
2023-04-17,399.4248352050781
2023-04-18,399.6853332519531
2023-04-19,399.6177673339844
2023-04-20,397.43701171875
2023-04-21,397.74578857421875
2023-04-24,398.1607360839844
2023-04-25,391.8404235839844
2023-04-26,390.1807556152344
2023-04-27,397.9484558105469
2023-04-28,401.344970703125
2023-05-01,400.93975830078125
2023-05-02,396.4334411621094
2023-05-03,393.7124328613281
2023-05-04,390.9237365722656
2023-05-05,398.1607360839844
2023-05-08,398.266845703125
2023-05-09,396.52032470703125
2023-05-10,398.37298583984375
2023-05-11,397.6783142089844
2023-05-12,397.1572265625
2023-05-15,398.52740478515625
2023-05-16,395.8641662597656
2023-05-17,400.6695861816406
2023-05-18,404.52935791015625
2023-05-19,403.940673828125
2023-05-22,404.1047058105469
2023-05-23,399.5694885253906
2023-05-24,396.6747131347656
2023-05-25,400.10992431640625
2023-05-26,405.29156494140625
2023-05-30,405.44598388671875
2023-05-31,403.19769287109375
2023-06-01,407.0284423828125
2023-06-02,412.9145812988281
2023-06-05,412.12335205078125
2023-06-06,413.0207214355469
2023-06-07,411.59259033203125
2023-06-08,414.0821838378906
2023-06-09,414.8251647949219
2023-06-12,418.58837890625
2023-06-13,421.3480529785156
2023-06-14,421.8498840332031
