Date,MU,AMD,NFLX
2016-07-18,13.01579761505127,5.510000228881836,9.880999565124512
2016-07-19,12.898712158203125,5.409999847412109,8.583999633789062
2016-07-20,13.259719848632812,5.409999847412109,8.791000366210938
2016-07-21,12.859685897827148,5.21999979019165,8.598999977111816
2016-07-22,12.81089973449707,5.840000152587891,8.58899974822998
2016-07-25,13.58169937133789,6.699999809265137,8.765999794006348
2016-07-26,14.313472747802734,6.980000019073486,9.140999794006348
2016-07-27,13.845137596130371,6.849999904632568,9.204000473022461
2016-07-28,13.474373817443848,6.820000171661377,9.164999961853027
2016-07-29,13.406073570251465,6.860000133514404,9.125
2016-08-01,13.230448722839355,6.639999866485596,9.437000274658203
2016-08-02,13.074337005615234,6.260000228881836,9.355999946594238
2016-08-03,13.181665420532227,6.300000190734863,9.3100004196167
2016-08-04,13.68902587890625,6.46999979019165,9.343999862670898
2016-08-05,14.167119026184082,6.610000133514404,9.70300006866455
2016-08-08,14.069551467895508,6.679999828338623,9.51099967956543
2016-08-09,14.12808895111084,6.599999904632568,9.39900016784668
2016-08-10,13.854894638061523,6.489999771118164,9.392999649047852
2016-08-11,14.079306602478027,6.579999923706055,9.58899974822998
2016-08-12,14.56715202331543,6.730000019073486,9.659000396728516
2016-08-15,15.152571678161621,6.949999809265137,9.531000137329102
2016-08-16,15.113544464111328,6.78000020980835,9.51200008392334
2016-08-17,15.142814636230469,6.679999828338623,9.63700008392334
2016-08-18,15.386740684509277,7.039999961853027,9.616000175476074
2016-08-19,15.855072975158691,7.619999885559082,9.586999893188477
2016-08-22,15.796533584594727,7.579999923706055,9.526000022888184
2016-08-23,15.786775588989258,7.670000076293945,9.593999862670898
2016-08-24,15.133057594299316,7.429999828338623,9.517999649047852
2016-08-25,15.806289672851562,7.46999979019165,9.732000350952148
2016-08-26,16.10875701904297,7.670000076293945,9.758000373840332
2016-08-29,16.49903106689453,7.590000152587891,9.729999542236328
2016-08-30,16.33316421508789,7.489999771118164,9.744999885559082
2016-08-31,16.08924102783203,7.400000095367432,9.744999885559082
2016-09-01,16.235591888427734,7.349999904632568,9.73799991607666
2016-09-02,16.29413604736328,7.510000228881836,9.73799991607666
2016-09-06,16.59660530090332,7.340000152587891,10.008999824523926
2016-09-07,16.74295997619629,6.840000152587891,9.914999961853027
2016-09-08,17.025915145874023,6.230000019073486,9.965999603271484
2016-09-09,16.40146827697754,5.900000095367432,9.649999618530273
2016-09-12,16.733200073242188,5.940000057220459,9.904999732971191
2016-09-13,16.342924118041992,5.739999771118164,9.609000205993652
2016-09-14,16.51854705810547,6.039999961853027,9.701000213623047
2016-09-15,17.025915145874023,6.019999980926514,9.734000205993652
2016-09-16,17.055179595947266,6.050000190734863,9.947999954223633
2016-09-19,16.538061141967773,6.159999847412109,9.805999755859375
2016-09-20,16.508787155151367,6.170000076293945,9.824999809265137
2016-09-21,17.23080825805664,6.289999961853027,9.48799991607666
2016-09-22,17.162508010864258,6.369999885559082,9.583000183105469
2016-09-23,17.055179595947266,6.550000190734863,9.593999862670898
2016-09-26,16.93809700012207,6.320000171661377,9.456000328063965
2016-09-27,17.562545776367188,6.539999961853027,9.706999778747559
2016-09-28,17.016151428222656,6.590000152587891,9.748000144958496
2016-09-29,17.113723754882812,6.670000076293945,9.666999816894531
2016-09-30,17.347890853881836,6.909999847412109,9.854999542236328
2016-10-03,17.29910659790039,6.949999809265137,10.262999534606934
2016-10-04,17.367401123046875,6.96999979019165,10.234000205993652
2016-10-05,17.269834518432617,6.78000020980835,10.628000259399414
2016-10-06,17.29910659790039,6.960000038146973,10.506999969482422
2016-10-07,17.182024002075195,6.75,10.482000350952148
2016-10-10,17.07469367980957,6.840000152587891,10.333000183105469
2016-10-11,16.450246810913086,6.5,10.059000015258789
2016-10-12,16.372196197509766,6.619999885559082,9.949999809265137
2016-10-13,16.44049644470215,6.489999771118164,10.02299976348877
2016-10-14,16.713685989379883,6.75,10.147000312805176
2016-10-17,16.57709312438965,6.670000076293945,9.979999542236328
2016-10-18,16.98688507080078,6.730000019073486,11.878999710083008
2016-10-19,16.801496505737305,6.769999980926514,12.187000274658203
2016-10-20,16.7819881439209,6.960000038146973,12.335000038146973
2016-10-21,16.528301239013672,6.519999980926514,12.75
2016-10-24,16.6453914642334,7.010000228881836,12.732999801635742
2016-10-25,17.113723754882812,7.5,12.651000022888184
2016-10-26,17.21129035949707,7.289999961853027,12.696999549865723
2016-10-27,17.103967666625977,7.110000133514404,12.647000312805176
2016-10-28,16.7819881439209,7.199999809265137,12.656999588012695
2016-10-31,16.74295997619629,7.230000019073486,12.487000465393066
2016-11-01,16.567333221435547,7.090000152587891,12.329999923706055
2016-11-02,16.274621963500977,6.760000228881836,12.234000205993652
2016-11-03,16.216083526611328,6.699999809265137,12.21399974822998
2016-11-04,16.274621963500977,6.559999942779541,12.20300006866455
2016-11-07,16.957609176635742,6.960000038146973,12.458000183105469
2016-11-08,16.98688507080078,7.0,12.434000015258789
2016-11-09,16.7819881439209,6.940000057220459,12.218999862670898
2016-11-10,16.57709312438965,6.300000190734863,11.541999816894531
2016-11-11,17.240562438964844,6.690000057220459,11.477999687194824
2016-11-14,17.27959442138672,6.789999961853027,11.338000297546387
2016-11-15,17.660112380981445,6.96999979019165,11.359000205993652
2016-11-16,17.79671287536621,7.670000076293945,11.519000053405762
2016-11-17,18.713869094848633,8.460000038146973,11.503000259399414
2016-11-18,18.743135452270508,8.710000038146973,11.520999908447266
2016-11-21,19.016332626342773,8.9399995803833,11.795999526977539
2016-11-22,19.260257720947266,8.6899995803833,11.803999900817871
2016-11-23,19.426122665405273,8.800000190734863,11.769000053405762
2016-11-25,19.640775680541992,8.770000457763672,11.741000175476074
2016-11-28,19.50417709350586,8.829999923706055,11.692999839782715
2016-11-29,18.948030471801758,8.930000305175781,11.75100040435791
2016-11-30,19.05535888671875,8.90999984741211,11.699999809265137
2016-12-01,18.030874252319336,8.390000343322754,11.722000122070312
2016-12-02,18.333343505859375,8.529999732971191,12.081000328063965
2016-12-05,18.157724380493164,8.680000305175781,11.916000366210938
2016-12-06,18.59678077697754,9.449999809265137,12.456999778747559
2016-12-07,19.9432430267334,9.5600004196167,12.538999557495117
2016-12-08,20.157894134521484,10.34000015258789,12.324000358581543
2016-12-09,20.001781463623047,10.34000015258789,12.288000106811523
2016-12-12,19.53345489501953,10.680000305175781,12.282999992370605
2016-12-13,19.640775680541992,10.539999961853027,12.378000259399414
2016-12-14,19.53345489501953,10.550000190734863,12.343999862670898
2016-12-15,19.796886444091797,10.859999656677246,12.5
2016-12-16,19.777372360229492,10.65999984741211,12.42199993133545
2016-12-19,19.855432510375977,10.949999809265137,12.545000076293945
2016-12-20,20.14813995361328,11.510000228881836,12.51200008392334
2016-12-21,20.0798397064209,11.470000267028809,12.649999618530273
2016-12-22,22.626407623291016,11.600000381469727,12.557999610900879
2016-12-23,22.694705963134766,11.579999923706055,12.559000015258789
2016-12-27,22.73373794555664,12.069999694824219,12.835000038146973
2016-12-28,22.22637367248535,11.550000190734863,12.58899974822998
2016-12-29,21.72876739501953,11.59000015258789,12.532999992370605
2016-12-30,21.387271881103516,11.34000015258789,12.380000114440918
2017-01-03,22.001964569091797,11.430000305175781,12.74899959564209
2017-01-04,21.816579818725586,11.430000305175781,12.940999984741211
2017-01-05,21.572656631469727,11.239999771118164,13.180999755859375
2017-01-06,21.504356384277344,11.319999694824219,13.107000350952148
2017-01-09,21.797069549560547,11.489999771118164,13.095000267028809
2017-01-10,21.93366241455078,11.4399995803833,12.98900032043457
2017-01-11,22.236133575439453,11.199999809265137,13.050000190734863
2017-01-12,21.76779556274414,10.760000228881836,12.918000221252441
2017-01-13,21.640958786010742,10.579999923706055,13.369999885559082
2017-01-17,21.21164894104004,9.819999694824219,13.288999557495117
2017-01-18,21.777555465698242,9.880000114440918,13.326000213623047
2017-01-19,21.182376861572266,9.770000457763672,13.840999603271484
2017-01-20,21.426298141479492,9.75,13.859999656677246
2017-01-23,21.358007431030273,9.90999984741211,13.73900032043457
2017-01-24,22.294673919677734,10.4399995803833,14.01099967956543
2017-01-25,22.98741912841797,10.350000381469727,13.95199966430664
2017-01-26,22.948387145996094,10.520000457763672,13.895999908447266
2017-01-27,23.387454986572266,10.670000076293945,14.244999885559082
2017-01-30,23.59235191345215,10.609999656677246,14.121999740600586
2017-01-31,23.524049758911133,10.369999885559082,14.071000099182129
2017-02-01,24.14849853515625,12.0600004196167,14.07800006866455
2017-02-02,24.187528610229492,12.279999732971191,13.920000076293945
2017-02-03,24.00214195251465,12.239999771118164,14.024999618530273
2017-02-06,23.74846649169922,13.630000114440918,14.097000122070312
2017-02-07,24.00214195251465,13.289999961853027,14.399999618530273
2017-02-08,23.62162208557129,13.5600004196167,14.473999977111816
2017-02-09,23.855789184570312,13.420000076293945,14.413999557495117
2017-02-10,23.465503692626953,13.579999923706055,14.482000350952148
2017-02-13,23.319154739379883,13.489999771118164,14.319999694824219
2017-02-14,22.558115005493164,13.260000228881836,14.081999778747559
2017-02-15,22.460542678833008,13.300000190734863,14.22700023651123
2017-02-16,22.421510696411133,12.970000267028809,14.201000213623047
2017-02-17,22.782520294189453,13.130000114440918,14.222000122070312
2017-02-21,23.19231414794922,14.0,14.260000228881836
2017-02-22,23.17279624938965,14.279999732971191,14.38599967956543
2017-02-23,22.90936279296875,14.319999694824219,14.277999877929688
2017-02-24,22.67519760131836,14.119999885559082,14.324999809265137
2017-02-27,23.18255615234375,15.199999809265137,14.340999603271484
2017-02-28,22.870336532592773,14.460000038146973,14.213000297546387
2017-03-01,23.95335578918457,14.960000038146973,14.265000343322754
2017-03-02,24.099712371826172,13.899999618530273,13.95300006866455
2017-03-03,24.948570251464844,13.029999732971191,13.913999557495117
2017-03-06,25.08516502380371,13.039999961853027,14.194000244140625
2017-03-07,25.01686668395996,13.050000190734863,14.142999649047852
2017-03-08,24.763187408447266,13.220000267028809,14.031999588012695
2017-03-09,24.538776397705078,13.329999923706055,14.053000450134277
2017-03-10,24.568050384521484,13.90999984741211,14.08899974822998
2017-03-13,25.075407028198242,14.279999732971191,14.35200023651123
2017-03-14,24.958324432373047,14.100000381469727,14.319000244140625
2017-03-15,25.485200881958008,13.979999542236328,14.524999618530273
2017-03-16,25.407146453857422,13.649999618530273,14.439000129699707
2017-03-17,25.172975540161133,13.489999771118164,14.51099967956543
2017-03-20,25.57301139831543,14.399999618530273,14.583000183105469
2017-03-21,24.899784088134766,13.819999694824219,14.241999626159668
2017-03-22,25.42665672302246,14.100000381469727,14.265000343322754
2017-03-23,25.826696395874023,13.789999961853027,14.184000015258789
2017-03-24,27.739065170288086,13.699999809265137,14.20199966430664
2017-03-27,28.0610408782959,13.699999809265137,14.406000137329102
2017-03-28,27.992740631103516,13.6899995803833,14.517000198364258
2017-03-29,27.807361602783203,13.710000038146973,14.647000312805176
2017-03-30,28.26593589782715,14.050000190734863,14.805999755859375
2017-03-31,28.1976375579834,14.550000190734863,14.781000137329102
2017-04-03,27.943960189819336,14.640000343322754,14.692000389099121
2017-04-04,27.895172119140625,14.15999984741211,14.550000190734863
2017-04-05,27.57319450378418,14.170000076293945,14.362000465393066
2017-04-06,27.9244441986084,13.270000457763672,14.37399959564209
2017-04-07,27.826875686645508,13.520000457763672,14.310999870300293
2017-04-10,26.968259811401367,13.100000381469727,14.385000228881836
2017-04-11,26.519439697265625,13.100000381469727,14.4350004196167
2017-04-12,26.041349411010742,12.760000228881836,14.383000373840332
2017-04-13,26.09012794494629,12.3100004196167,14.291999816894531
2017-04-17,26.47065544128418,12.789999961853027,14.725000381469727
2017-04-18,26.480409622192383,12.949999809265137,14.336000442504883
2017-04-19,26.59749984741211,12.84000015258789,13.97599983215332
2017-04-20,27.28048324584961,13.109999656677246,14.118000030517578
2017-04-21,26.656038284301758,13.0,14.286999702453613
2017-04-24,25.924264907836914,13.130000114440918,14.383000373840332
2017-04-25,26.33405876159668,13.489999771118164,15.215999603271484
2017-04-26,26.138916015625,13.40999984741211,15.017000198364258
2017-04-27,26.9585018157959,13.619999885559082,15.307999610900879
2017-04-28,26.997528076171875,13.300000190734863,15.220000267028809
2017-05-01,27.602466583251953,13.619999885559082,15.53499984741211
2017-05-02,27.095102310180664,10.319999694824219,15.645000457763672
2017-05-03,27.319515228271484,10.390000343322754,15.559000015258789
2017-05-04,27.1146183013916,10.100000381469727,15.725000381469727
2017-05-05,27.5146484375,10.1899995803833,15.65999984741211
2017-05-08,27.3780517578125,10.039999961853027,15.637999534606934
2017-05-09,28.10982894897461,10.180000305175781,15.746000289916992
2017-05-10,28.60742950439453,10.789999961853027,16.027999877929688
2017-05-11,28.324480056762695,11.069999694824219,15.854000091552734
2017-05-12,28.22690773010254,11.260000228881836,16.08099937438965
2017-05-15,28.129343032836914,11.420000076293945,16.00200080871582
2017-05-16,28.31472396850586,12.75,15.940999984741211
2017-05-17,26.343812942504883,11.199999809265137,15.319999694824219
2017-05-18,26.81214714050293,11.279999732971191,15.569999694824219
2017-05-19,27.143888473510742,11.40999984741211,15.70199966430664
2017-05-22,27.3780517578125,11.039999961853027,15.715999603271484
2017-05-23,27.602466583251953,10.890000343322754,15.795000076293945
2017-05-24,28.28545379638672,10.890000343322754,15.774999618530273
2017-05-25,28.714759826660156,10.979999542236328,16.30500030517578
2017-05-26,29.036739349365234,11.0,16.243000030517578
2017-05-30,29.95389175415039,11.119999885559082,16.32200050354004
2017-05-31,30.022193908691406,11.1899995803833,16.30699920654297
2017-06-01,30.01243782043457,10.930000305175781,16.298999786376953
2017-06-02,30.451501846313477,10.899999618530273,16.51799964904785
2017-06-05,30.451501846313477,11.239999771118164,16.506000518798828
2017-06-06,30.802749633789062,12.029999732971191,16.517000198364258
2017-06-07,31.710145950317383,12.380000114440918,16.56100082397461
2017-06-08,31.661361694335938,12.899999618530273,16.58799934387207
2017-06-09,29.856321334838867,12.279999732971191,15.803000450134277
2017-06-12,30.441736221313477,12.09000015258789,15.144000053405762
2017-06-13,30.773481369018555,11.960000038146973,15.272000312805176
2017-06-14,30.305143356323242,11.770000457763672,15.220000267028809
2017-06-15,29.817296981811523,11.5,15.175999641418457
2017-06-16,29.13430404663086,11.4399995803833,15.23799991607666
2017-06-19,30.441736221313477,11.930000305175781,15.34000015258789
2017-06-20,30.080734252929688,12.640000343322754,15.204999923706055
2017-06-21,31.232053756713867,13.979999542236328,15.503000259399414
2017-06-22,31.114973068237305,14.380000114440918,15.48900032043457
2017-06-23,30.958864212036133,14.170000076293945,15.802000045776367
2017-06-26,31.710145950317383,14.079999923706055,15.75
2017-06-27,30.89056968688965,13.399999618530273,15.102999687194824
2017-06-28,31.456464767456055,13.229999542236328,15.340999603271484
2017-06-29,30.705177307128906,12.600000381469727,15.008999824523926
2017-06-30,29.13430404663086,12.479999542236328,14.940999984741211
2017-07-03,28.431800842285156,12.149999618530273,14.616999626159668
2017-07-05,29.768510818481445,13.1899995803833,14.76099967956543
2017-07-06,29.36847686767578,13.020000457763672,14.625
2017-07-07,29.466047286987305,13.359999656677246,15.017999649047852
2017-07-10,29.75875473022461,13.8100004196167,15.267000198364258
2017-07-11,30.60761260986328,13.890000343322754,15.432999610900879
2017-07-12,30.685667037963867,14.289999961853027,15.875
2017-07-13,30.373441696166992,13.529999732971191,15.821000099182129
2017-07-14,31.017398834228516,13.920000076293945,16.11199951171875
2017-07-17,30.949106216430664,13.800000190734863,16.170000076293945
2017-07-18,31.124727249145508,13.479999542236328,18.360000610351562
2017-07-19,31.046672821044922,13.550000190734863,18.38599967956543
2017-07-20,31.22229766845703,13.800000190734863,18.360000610351562
2017-07-21,31.232053756713867,13.880000114440918,18.854000091552734
2017-07-24,30.90032196044922,14.15999984741211,18.791000366210938
2017-07-25,29.173336029052734,14.109999656677246,18.69700050354004
2017-07-26,29.08552360534668,14.760000228881836,18.908000946044922
2017-07-27,29.50507354736328,14.119999885559082,18.26799964904785
2017-07-28,28.568405151367188,13.949999809265137,18.40399932861328
2017-07-31,27.43659782409668,13.609999656677246,18.166000366210938
2017-08-01,27.651248931884766,13.710000038146973,18.202999114990234
2017-08-02,27.934202194213867,13.369999885559082,18.073999404907227
2017-08-03,27.15364646911621,13.239999771118164,17.92300033569336
2017-08-04,27.241458892822266,13.119999885559082,18.027000427246094
2017-08-07,27.895172119140625,13.430000305175781,18.132999420166016
2017-08-08,28.139102935791016,13.109999656677246,17.836000442504883
2017-08-09,27.885414123535156,12.829999923706055,17.577999114990234
2017-08-10,26.8218994140625,12.119999885559082,16.913999557495117
2017-08-11,27.32927131652832,12.229999542236328,17.139999389648438
2017-08-14,28.52937126159668,12.760000228881836,17.100000381469727
2017-08-15,28.95867919921875,13.020000457763672,16.850000381469727
2017-08-16,29.944135665893555,12.630000114440918,16.99799919128418
2017-08-17,28.900142669677734,12.34000015258789,16.608999252319336
2017-08-18,29.641666412353516,12.369999885559082,16.65399932861328
2017-08-21,28.84160041809082,12.050000190734863,16.676000595092773
2017-08-22,29.709970474243164,12.170000076293945,16.93400001525879
2017-08-23,29.709970474243164,12.479999542236328,16.9060001373291
2017-08-24,29.48556137084961,12.5,16.812999725341797
2017-08-25,29.55385971069336,12.430000305175781,16.594999313354492
2017-08-28,30.324655532836914,12.229999542236328,16.711999893188477
2017-08-29,30.714935302734375,12.149999618530273,16.881000518798828
2017-08-30,30.84177589416504,12.670000076293945,17.4689998626709
2017-08-31,31.193031311035156,13.0,17.47100067138672
2017-09-01,31.807714462280273,13.1899995803833,17.474000930786133
2017-09-05,31.29060173034668,12.920000076293945,17.45199966430664
2017-09-06,31.466222763061523,12.859999656677246,17.924999237060547
2017-09-07,31.993104934692383,12.630000114440918,17.899999618530273
2017-09-08,31.661361694335938,12.25,17.642000198364258
2017-09-11,32.6273078918457,12.550000190734863,18.173999786376953
2017-09-12,33.45664596557617,12.300000190734863,18.514999389648438
2017-09-13,33.74935531616211,12.220000267028809,18.36400032043457
2017-09-14,33.739593505859375,12.260000228881836,18.26300048828125
2017-09-15,33.80791091918945,12.520000457763672,18.235000610351562
2017-09-18,34.56893539428711,13.079999923706055,18.461999893188477
2017-09-19,35.0763053894043,13.119999885559082,18.56800079345703
2017-09-20,35.095821380615234,13.739999771118164,18.551000595092773
2017-09-21,35.03727722167969,13.40999984741211,18.878000259399414
2017-09-22,35.193389892578125,13.300000190734863,18.735000610351562
2017-09-25,34.02254867553711,12.609999656677246,17.854999542236328
2017-09-26,33.34931182861328,12.449999809265137,17.937999725341797
2017-09-27,36.18859100341797,12.739999771118164,18.19700050354004
2017-09-28,37.037452697753906,12.739999771118164,18.06999969482422
2017-09-29,38.37416076660156,12.75,18.135000228881836
2017-10-02,39.03763198852539,12.710000038146973,17.701000213623047
2017-10-03,39.388877868652344,13.420000076293945,17.91900062561035
2017-10-04,38.59856414794922,13.3100004196167,18.44499969482422
2017-10-05,38.41318893432617,13.34000015258789,19.43899917602539
2017-10-06,38.705894470214844,13.229999542236328,19.802000045776367
2017-10-09,39.964542388916016,13.470000267028809,19.687000274658203
2017-10-10,40.959754943847656,13.699999809265137,19.507999420166016
2017-10-11,40.598751068115234,13.880000114440918,19.4950008392334
2017-10-12,39.593772888183594,14.199999809265137,19.586000442504883
2017-10-13,39.418155670166016,14.220000267028809,19.948999404907227
2017-10-16,40.48166275024414,14.260000228881836,20.26799964904785
2017-10-17,39.40839385986328,14.15999984741211,19.947999954223633
2017-10-18,40.63777160644531,14.069999694824219,19.554000854492188
2017-10-19,40.30603790283203,13.949999809265137,19.51300048828125
2017-10-20,40.491424560546875,13.8100004196167,19.416000366210938
2017-10-23,40.549964904785156,14.100000381469727,19.246999740600586
2017-10-24,40.588993072509766,14.25,19.601999282836914
2017-10-25,40.06211471557617,12.329999923706055,19.37700080871582
2017-10-26,39.613285064697266,12.010000228881836,19.520999908447266
2017-10-27,39.857215881347656,11.84000015258789,19.95400047302246
2017-10-30,40.63777160644531,10.890000343322754,19.836999893188477
2017-10-31,43.233131408691406,10.989999771118164,19.64299964904785
2017-11-01,43.30142593383789,10.800000190734863,19.799999237060547
2017-11-02,43.26240158081055,10.850000381469727,19.93199920654297
2017-11-03,42.647708892822266,11.119999885559082,20.000999450683594
2017-11-06,42.19889831542969,11.930000305175781,20.01300048828125
2017-11-07,42.88187789916992,12.050000190734863,19.589000701904297
2017-11-08,43.018470764160156,11.710000038146973,19.643999099731445
2017-11-09,42.442813873291016,11.119999885559082,19.389999389648438
2017-11-10,43.69171142578125,11.260000228881836,19.20199966430664
2017-11-13,44.49176788330078,11.09000015258789,19.507999420166016
2017-11-14,44.686912536621094,11.119999885559082,19.570999145507812
2017-11-15,44.25761032104492,11.069999694824219,19.211999893188477
2017-11-16,45.057682037353516,11.25,19.551000595092773
2017-11-17,45.03815841674805,11.380000114440918,19.31999969482422
2017-11-20,46.48219299316406,11.34000015258789,19.40999984741211
2017-11-21,48.199424743652344,11.399999618530273,19.62299919128418
2017-11-22,47.94573974609375,11.369999885559082,19.631999969482422
2017-11-24,48.47262954711914,11.380000114440918,19.575000762939453
2017-11-27,46.882232666015625,11.550000190734863,19.5049991607666
2017-11-28,46.76515579223633,11.170000076293945,19.917999267578125
2017-11-29,42.67698287963867,10.829999923706055,18.815000534057617
